amenity_key,google_type,place_id,name,lat,lon,types,vicinity,business_status
retail_store,home_goods_store,ChIJL2eizK869YgR7za5f1sFta8,Smith Appliance,33.8721626,-84.76334,home_goods_store|store|point_of_interest|establishment,"1379 Hiram Douglasville Highway, Hiram",OPERATIONAL
retail_store,home_goods_store,ChIJCdjlJsg79YgRDkzv0saptD0,Soul2SoulCreations,33.8937314,-84.7732713,home_goods_store|store|point_of_interest|establishment,"445 Rosemont Court, Hiram",OPERATIONAL
retail_store,home_goods_store,ChIJ9Tno_iI79YgRwFyXm9LDfkU,Priceless Upholstery,33.8883021,-84.7292008,furniture_store|home_goods_store|store|point_of_interest|establishment,"50 Horseshoe Lane, Hiram",OPERATIONAL
retail_store,home_goods_store,ChIJpxmwHK079YgR_EMBrnYw4Xg,Appliance Land,33.8805918,-84.7366575,home_goods_store|store|point_of_interest|establishment,"157 Sparks Drive, Hiram",OPERATIONAL
retail_store,home_goods_store,ChIJE5jBnI079YgRIHPcWzViFtU,keira's candle,33.88157169999999,-84.7326881,home_goods_store|store|point_of_interest|establishment,"6736 Bill Carruth Parkway apt 124, Hiram",OPERATIONAL
retail_store,home_goods_store,ChIJVVWlF8Ik9YgRt9DpPEeoeZo,RK Commercial Kitchen Services,33.8773418,-84.7409018,furniture_store|home_goods_store|store|point_of_interest|establishment,"639 Metromont Road suite E, Hiram",OPERATIONAL
retail_store,home_goods_store,ChIJQS4aVWFE2GMRf62z8nLCmpg,In The Wood Cabinets,33.87562550000001,-84.7313114,furniture_store|home_goods_store|store|point_of_interest|establishment,"38 Southern Court, Hiram",OPERATIONAL
retail_store,home_goods_store,ChIJgX7zag479YgRMmx85l5MuM0,Fig House Vintage,33.8738936,-84.7314746,furniture_store|home_goods_store|store|point_of_interest|establishment,"298 Reynolds Road, Hiram",OPERATIONAL
retail_store,home_goods_store,ChIJ8aXlp8w79YgRLogLLhoX9yc,Walmart Photo Center,33.9354709,-84.7304135,electronics_store|home_goods_store|store|point_of_interest|establishment,"3615 Charles Hardy Parkway, Dallas",OPERATIONAL
retail_store,home_goods_store,ChIJ1WkDk2Aw9YgRQf7spbM1EME,Commercial Fire Extinguishers Sales & Service,33.9062631,-84.7929874,home_goods_store|store|point_of_interest|establishment,"313 Paris Road, Dallas",OPERATIONAL
retail_store,home_goods_store,ChIJwyvxkiQ79YgRRpY_KijnI6s,Air Lite,33.8770569,-84.7181949,home_goods_store|store|point_of_interest|establishment,"5779 Warren Farm Road, Hiram",OPERATIONAL
retail_store,home_goods_store,ChIJSQ3jMyUx9YgR_dtIl1MgNDw,Mattress By Appointment of Dallas Ga,33.91070620000001,-84.7908253,furniture_store|home_goods_store|store|point_of_interest|establishment,"3085 Atlanta Highway STE C, Dallas",OPERATIONAL
retail_store,home_goods_store,ChIJ1-4gcnYx9YgREPtmogSL24c,Heath Flooring Concepts,33.9110081,-84.7924596,general_contractor|furniture_store|home_goods_store|store|point_of_interest|establishment,"2971 Atlanta Highway, Dallas",OPERATIONAL
grocery_store,grocery_or_supermarket,ChIJg45pQCA79YgRaMJaBLQcpv4,ALDI,33.8842824,-84.7345488,supermarket|grocery_or_supermarket|store|point_of_interest|food|establishment,"5746 Wendy Bagwell Parkway, Hiram",OPERATIONAL
grocery_store,grocery_or_supermarket,ChIJpxHEP5Y79YgRew6-Kc8JKUo,Target Grocery,33.885608,-84.7443085,grocery_or_supermarket|supermarket|store|point_of_interest|food|establishment,"5220 Jimmy Lee Smith Parkway, Hiram",OPERATIONAL
grocery_store,grocery_or_supermarket,ChIJ1UeHZYA79YgRVR-4MoXd5VA,Becker Farms,33.9194321,-84.7023478,supermarket|grocery_or_supermarket|store|point_of_interest|food|establishment,"1465 Corner Road, Powder Springs",OPERATIONAL
restaurant,restaurant,ChIJtdkASUE69YgROWOCtA6RPUI,Stars and Strikes,33.9255745,-84.7459891,restaurant|bowling_alley|food|point_of_interest|establishment,"2400 Hiram Acworth Highway, Dallas",OPERATIONAL
restaurant,restaurant,ChIJwXEcEZQ69YgRE5ynA6hVbvc,Subway,33.8909878,-84.7574443,meal_takeaway|restaurant|food|point_of_interest|establishment,"4272 Jimmy Lee Smith Parkway Suite R-102, Hiram",OPERATIONAL
restaurant,restaurant,ChIJlSfvzzw79YgR8vnUPZZSJT4,Governors Gun Club,33.8809323,-84.7204671,restaurant|food|store|point_of_interest|establishment,"5740 C.H. James Parkway, Powder Springs",OPERATIONAL
restaurant,restaurant,ChIJ8aXlp8w79YgRF-Ofjko6JVs,Subway,33.9353847,-84.7303905,meal_takeaway|restaurant|food|point_of_interest|establishment,"3615 Charles Hardy Parkway, Dallas",OPERATIONAL
restaurant,restaurant,ChIJH9n6guk69YgRlDZgWM_7nqM,Moe's Southwest Grill,33.88822629999999,-84.7467925,restaurant|food|point_of_interest|establishment,"4910 Jimmy Lee Smith Parkway, Hiram",OPERATIONAL
restaurant,restaurant,ChIJkyMviOg69YgR7iDHMpuA3_Y,Jim 'N Nick's Bar-B-Q,33.8883238,-84.7431015,restaurant|food|point_of_interest|establishment,"5153 Jimmy Lee Smith Parkway, Hiram",OPERATIONAL
restaurant,restaurant,ChIJ9WhHn-k69YgRsRk87m5xvm0,Buffalo Wild Wings,33.8880264,-84.7458795,meal_takeaway|bar|restaurant|food|point_of_interest|establishment,"5000 Jimmy Lee Smith Parkway, Hiram",OPERATIONAL
restaurant,restaurant,ChIJ8T6LKZU69YgRJYFdmUiRJSM,Texas Roadhouse,33.88891829999999,-84.7527596,restaurant|food|point_of_interest|establishment,"140 Depot Drive, Hiram",OPERATIONAL
restaurant,restaurant,ChIJMXgyr8479YgRjhkqolEbLGM,House of Lu,33.9349827,-84.7268343,meal_delivery|restaurant|food|point_of_interest|establishment,"4075 Marietta Highway, Dallas",OPERATIONAL
restaurant,restaurant,ChIJGRnkg-g69YgRQoGn6LItD04,Mellow Mushroom Hiram,33.88873139999999,-84.7425023,restaurant|food|point_of_interest|establishment,"5157 Jimmy Lee Smith Parkway, Hiram",OPERATIONAL
restaurant,restaurant,ChIJ-yLUAuk69YgR-_tXrUk9qCk,Cheeseburger Bobby's,33.8885689,-84.744074,restaurant|food|point_of_interest|establishment,"5077 Jimmy Lee Smith Parkway #101, Hiram",OPERATIONAL
restaurant,restaurant,ChIJETfHr-s69YgRVmk-D-om2TA,O'Charley's Restaurant & Bar,33.889053,-84.749286,bar|restaurant|food|point_of_interest|establishment,"4790 Jimmy Lee Smith Parkway, Hiram",OPERATIONAL
restaurant,restaurant,ChIJHWvQ4JM69YgRQEjW_hRBgZg,Burger King,33.8928889,-84.7573594,restaurant|food|point_of_interest|establishment,"4235 Jimmy Lee Smith Parkway, Hiram",OPERATIONAL
restaurant,restaurant,ChIJORMVo7o69YgRfbSZK76G4Eo,The Olive Tree Restaurant - Hiram,33.87518769999999,-84.7616089,restaurant|food|point_of_interest|establishment,"37 Beatty Street #115, Hiram",OPERATIONAL
restaurant,restaurant,ChIJ_xFeUus69YgRmLcA347Qmkw,Checkers,33.8935658,-84.7593458,restaurant|food|point_of_interest|establishment,"4113 Jimmy Lee Smith Parkway, Hiram",OPERATIONAL
restaurant,restaurant,ChIJH9n6guk69YgRasfQZN4XTPc,Blimpie,33.888225,-84.746699,meal_delivery|meal_takeaway|restaurant|food|store|point_of_interest|establishment,"4910 Jimmy Lee Smith Parkway #105, Hiram",OPERATIONAL
restaurant,restaurant,ChIJ-1Kl1ZM69YgRh9G-NGfiEDw,Jersey Mike's Subs,33.89237,-84.755922,meal_takeaway|restaurant|food|store|point_of_interest|establishment,"4373 Jimmy Lee Smith Parkway, Hiram",OPERATIONAL
restaurant,restaurant,ChIJI8N76Hsw9YgRYAHaymARs3E,Steak 'n Shake,33.8899068,-84.7474648,restaurant|food|point_of_interest|establishment,"4835 Jimmy Lee Smith Parkway, Hiram",OPERATIONAL
restaurant,restaurant,ChIJmV4wDus69YgRSnch6uM0YC0,IHOP,33.8894413,-84.7505307,restaurant|food|point_of_interest|establishment,"61 Depot Drive, Hiram",OPERATIONAL
restaurant,restaurant,ChIJ8UVowpQ69YgRoNHPNbT0pj8,Nueva San Salvador Bakery,33.88975519999999,-84.7540921,bakery|cafe|restaurant|food|store|point_of_interest|establishment,"4484 Jimmy Lee Smith Parkway Ste 113, Hiram",OPERATIONAL
restaurant,restaurant,ChIJFxFBb6069YgRca-5uaijuyQ,Happy Hawg BBQ,33.8900583,-84.7550905,restaurant|food|point_of_interest|establishment,"4484 Jimmy Lee Smith Parkway, Hiram",OPERATIONAL
restaurant,restaurant,ChIJD_o8_po69YgRSq7otJmfDCo,Los Arcos Mexican Restaurant,33.8950591,-84.7656004,restaurant|food|point_of_interest|establishment,"480 Watts Road, Hiram",OPERATIONAL
restaurant,restaurant,ChIJv1wzpOc69YgRwFOe4NZfCrQ,Popeyes Louisiana Kitchen,33.8871837,-84.7396926,restaurant|food|point_of_interest|establishment,"5329 Wendy Bagwell Parkway, Hiram",OPERATIONAL
restaurant,restaurant,ChIJywI_9IE69YgRzZnBcVIB6oY,Marco's Pizza,33.9036189,-84.7722899,meal_delivery|meal_takeaway|restaurant|food|point_of_interest|establishment,"4374 Atlanta Highway Suite 139, Hiram",OPERATIONAL
restaurant,restaurant,ChIJwQt_d-A69YgRRHNlO2PJo5Y,Little Caesars Pizza,33.8852321,-84.7334957,meal_delivery|meal_takeaway|restaurant|food|point_of_interest|establishment,"5739 Wendy Bagwell Parkway #115, Hiram",OPERATIONAL
restaurant,restaurant,ChIJr1Q9qkuf4RQR5SF438JmATc,Ian's Oven Pizza,33.88212989999999,-84.7315007,restaurant|food|point_of_interest|establishment,"5886 Wendy Bagwell Parkway #215, Hiram",OPERATIONAL
restaurant,restaurant,ChIJJbupeSA79YgRI8o14MQ7SaQ,The Place Tavern,33.8824989,-84.7305198,bar|restaurant|food|point_of_interest|establishment,"5886 Wendy Bagwell Parkway, Hiram",OPERATIONAL
restaurant,restaurant,ChIJpbi5U53JiogRthXOD7SK0jo,Martin's Restaurants - Hiram Location,33.9081973,-84.7775758,restaurant|food|point_of_interest|establishment,"3866 Atlanta Highway, Hiram",OPERATIONAL
restaurant,restaurant,ChIJrRk1gZM69YgRB23box7hKuk,Fuji Sushi,33.8941667,-84.7591667,restaurant|food|point_of_interest|establishment,"4109 Jimmy Lee Smith Parkway b, Hiram",OPERATIONAL
restaurant,restaurant,ChIJjySW5G0x9YgR2XeiKEtH224,Zaxbys Chicken Fingers & Buffalo Wings,33.9341819,-84.7284419,meal_delivery|meal_takeaway|restaurant|food|point_of_interest|establishment,"202 Hillside Overlook, Dallas",OPERATIONAL
restaurant,restaurant,ChIJ5YtwDJE69YgRT2D67MBihlY,Stevi B's Pizza Buffet,33.89346589999999,-84.75622,restaurant|food|point_of_interest|establishment,"4215 Jimmy Lee Smith Parkway #23, Hiram",OPERATIONAL
restaurant,restaurant,ChIJs-y3CuA69YgRvw80Ydg7vHo,Thai Mango - Hiram,33.8851857,-84.7335741,restaurant|food|point_of_interest|establishment,"5739 Wendy Bagwell Parkway, Hiram",OPERATIONAL
restaurant,restaurant,ChIJpTHuy-s69YgRKT_9vdZvcnE,LongHorn Steakhouse,33.888715,-84.748231,bar|meal_takeaway|restaurant|food|point_of_interest|establishment,"4800 Jimmy Lee Smith Parkway, Hiram",OPERATIONAL
restaurant,restaurant,ChIJV1m3dJQ69YgRkOTA2mYUr1o,Chick-fil-A,33.88764130000001,-84.7411809,restaurant|food|point_of_interest|establishment,"5223 Jimmy Lee Smith Parkway, Hiram",OPERATIONAL
restaurant,restaurant,ChIJeRk0d-k69YgRLVM0sY6-3tA,Starbucks,33.88826199999999,-84.746526,cafe|restaurant|food|store|point_of_interest|establishment,"4910 Jimmy Lee Smith Parkway, Hiram",OPERATIONAL
restaurant,restaurant,ChIJw41F6Os69YgRJ-n1DjO8dsI,Firehouse Subs Hiram,33.890038,-84.74819,restaurant|food|point_of_interest|establishment,"4795 Jimmy Lee Smith Parkway Suite 101, Hiram",OPERATIONAL
restaurant,restaurant,ChIJ43tcROg69YgRZ8SZORrU1C8,Johnny's New York Style Pizza,33.89096,-84.7558394,meal_takeaway|restaurant|food|point_of_interest|establishment,"66 Hiram Douglasville Highway Suite 107, Hiram",OPERATIONAL
restaurant,restaurant,ChIJqzBbYOk69YgRPA_XuX81k1o,Panda Express,33.8896374,-84.7474061,meal_delivery|meal_takeaway|restaurant|food|point_of_interest|establishment,"4795 Jimmy Lee Smith Parkway, Hiram",OPERATIONAL
restaurant,restaurant,ChIJJ0KjkJQ69YgRhqmFCxq1CVM,Dunkin',33.8906463,-84.7541315,bakery|cafe|meal_takeaway|restaurant|food|store|point_of_interest|establishment,"4470 Jimmy Lee Smith Parkway, Hiram",OPERATIONAL
restaurant,restaurant,ChIJ05Cz1-s69YgRYR4buSpPma0,Taki Japanese Steakhouse,33.8876756,-84.747519,restaurant|food|point_of_interest|establishment,"4904 Jimmy Lee Smith Parkway, Hiram",OPERATIONAL
restaurant,restaurant,ChIJkyB2CJQ69YgRVPRUydPwVeA,McDonald's,33.891708,-84.756971,cafe|store|restaurant|food|point_of_interest|establishment,"4286 Jimmy Lee Smith Parkway, Hiram",OPERATIONAL
restaurant,restaurant,ChIJYX5nruk69YgRJ-Ud09XO2T4,Chili's Grill & Bar,33.88772,-84.745054,restaurant|bar|food|point_of_interest|establishment,"5100 Jimmy Lee Smith Parkway, Hiram",OPERATIONAL
restaurant,restaurant,ChIJ5YtwDJE69YgR3vklKkPAr4Q,Cafe Wing Max,33.8936548,-84.7565197,meal_delivery|meal_takeaway|restaurant|food|point_of_interest|establishment,"4215 Jimmy Lee Smith Parkway #18, Hiram",OPERATIONAL
restaurant,restaurant,ChIJ77HfY-c69YgRuKQmGSUYQ5s,Huey Luey's - Hiram,33.8854946,-84.7384467,bar|restaurant|food|point_of_interest|establishment,"5460 Wendy Bagwell Parkway, Hiram",OPERATIONAL
restaurant,restaurant,ChIJV5Eteuc69YgRrhQsgfhALzc,Buffalo's Cafe,33.885769,-84.7389476,restaurant|food|point_of_interest|establishment,"5380 Wendy Bagwell Parkway, Hiram",OPERATIONAL
restaurant,restaurant,ChIJ8SA3tJQ69YgR5OwiWqwqhKE,Zaxbys Chicken Fingers & Buffalo Wings,33.8902629,-84.7527236,meal_delivery|meal_takeaway|restaurant|food|point_of_interest|establishment,"4560 Jimmy Lee Smith Parkway, Hiram",OPERATIONAL
restaurant,restaurant,ChIJ5YtwDJE69YgRoBhPYFWvc_8,Dragon 168 Restaurant,33.893964,-84.7574662,restaurant|food|point_of_interest|establishment,"4215 Jimmy Lee Smith Parkway #6, Hiram",OPERATIONAL
restaurant,restaurant,ChIJ_TuVaJM69YgRGd3zzSbXYU0,Waffle House,33.8921844,-84.7542228,meal_takeaway|restaurant|food|point_of_interest|establishment,"74 Hiram Acworth Highway, Hiram",OPERATIONAL
restaurant,restaurant,ChIJgxr9uoQ69YgRaRx154H3nw4,Dairy Queen Grill & Chill,33.8984149,-84.7674595,store|restaurant|food|point_of_interest|establishment,"3485 Jimmy Lee Smith Parkway, Hiram",OPERATIONAL
restaurant,restaurant,ChIJE0pYlJE69YgR2zQYvrZx4R4,Bojangles,33.89071370000001,-84.7505133,restaurant|meal_takeaway|food|point_of_interest|establishment,"2017 Lake Road, Hiram",OPERATIONAL
restaurant,restaurant,ChIJH9n6guk69YgRMpbnAo2i0Mw,Cold Stone Creamery,33.88819309999999,-84.7466366,bakery|store|restaurant|food|point_of_interest|establishment,"4910 Jimmy Lee Smith Parkway #105, Hiram",OPERATIONAL
restaurant,restaurant,ChIJo5EQXOs69YgRapE-G696UqQ,RaceTrac,33.8911613,-84.7514105,gas_station|liquor_store|convenience_store|cafe|meal_takeaway|store|restaurant|food|point_of_interest|establishment,"4597 Jimmy Lee Smith Parkway, Hiram",OPERATIONAL
restaurant,restaurant,ChIJ0f_zV5M69YgRDwCSTU9HGzk,Taco Bell,33.8914941,-84.7532076,meal_takeaway|restaurant|food|point_of_interest|establishment,"4495 Jimmy Lee Smith Parkway, Hiram",OPERATIONAL
restaurant,restaurant,ChIJxzMPlcs79YgRwbQ9mYIjg0U,Pizza Hut,33.93576910000001,-84.7252465,meal_delivery|meal_takeaway|restaurant|food|point_of_interest|establishment,"4075 Marietta Highway, Dallas",OPERATIONAL
restaurant,restaurant,ChIJ13w5Zuk69YgRWn2Rk_a7rd0,Arby's,33.889608,-84.746685,meal_takeaway|store|restaurant|food|point_of_interest|establishment,"4895 Jimmy Lee Smith Parkway, Hiram",OPERATIONAL
restaurant,restaurant,ChIJz8QiEyA79YgR5YGETzWqDmA,RaceTrac,33.8832761,-84.7317324,gas_station|liquor_store|convenience_store|cafe|meal_takeaway|store|restaurant|food|point_of_interest|establishment,"5882 Wendy Bagwell Parkway, Hiram",OPERATIONAL
restaurant,restaurant,ChIJ5QLwoOs69YgRbiR1wwClHXs,Wendy's,33.8892948,-84.749844,restaurant|food|point_of_interest|establishment,"4786 Jimmy Lee Smith Parkway, Hiram",OPERATIONAL
restaurant,restaurant,ChIJU_CQcAA79YgR7QKMnTcgp-o,Sushi Kingdom,33.89279130000001,-84.7537008,restaurant|food|point_of_interest|establishment,"4471 Jimmy Lee Smith Parkway, Hiram",OPERATIONAL
hospital,hospital,ChIJzw8p44I69YgRD1PhJVaAjH0,DaVita West Hiram At Home,33.8997334,-84.7708039,hospital|health|point_of_interest|establishment,"76 Highland Pavilion Court #129, Hiram",OPERATIONAL
hospital,hospital,ChIJMzJn-How9YgRhhfE1kXnu30,Wellstar Paulding Medical Center,33.9010503,-84.7816253,hospital|health|point_of_interest|establishment,"2518 Jimmy Lee Smith Parkway, Hiram",OPERATIONAL
medical_clinic,doctor,ChIJm89PHII69YgR6kEAP-VhO7s,Frank Nia DMD (Hiram Center For Family Dentistry),33.90327389999999,-84.7727518,dentist|doctor|health|point_of_interest|establishment,"4374 Atlanta Highway, Hiram",OPERATIONAL
pharmacy,pharmacy,ChIJ4_WUXOo69YgROuhE-CaT3ms,Sam's Club Pharmacy,33.8869134,-84.7493475,pharmacy|health|store|point_of_interest|establishment,"4798 Jimmy Lee Smith Parkway, Hiram",OPERATIONAL
pharmacy,pharmacy,ChIJ8dnD9uc69YgRxIDT7Z0Ldwg,CVS Pharmacy,33.8853497,-84.7447194,pharmacy|health|store|point_of_interest|establishment,"5220 Jimmy Lee Smith Parkway #118, Hiram",OPERATIONAL
pharmacy,pharmacy,ChIJ8aXlp8w79YgR8nrE4soaKEc,Walmart Pharmacy,33.9354709,-84.7304135,pharmacy|health|store|point_of_interest|establishment,"3615 Charles Hardy Parkway, Dallas",OPERATIONAL
pharmacy,pharmacy,ChIJ-3EpsJY69YgRCp73538LJm0,Walmart Pharmacy,33.8912838,-84.7585121,pharmacy|health|store|point_of_interest|establishment,"4166 Jimmy Lee Smith Parkway, Hiram",OPERATIONAL
pharmacy,pharmacy,ChIJJzi6RIcw9YgR872d0fdPxTk,CVS Pharmacy,33.90979039999999,-84.7794284,pharmacy|health|store|point_of_interest|establishment,"495 Charles Hardy Parkway, Dallas",OPERATIONAL
pharmacy,pharmacy,ChIJAQAwj5Q69YgRGv22eFjquv8,COVID-19 Drive-Thru Testing at Walgreens,33.89066330000001,-84.754692,pharmacy|health|store|point_of_interest|establishment,"4442 Jimmy Lee Smith Parkway, Hiram",OPERATIONAL
pharmacy,pharmacy,ChIJFe7H1Ek79YgRAYYyGO03HfU,Walgreens Pharmacy,33.8906299,-84.7547078,pharmacy|health|store|point_of_interest|establishment,"4442 Jimmy Lee Smith Parkway, Hiram",OPERATIONAL
pharmacy,pharmacy,ChIJuxv77m869YgR2Kr6yp34Jqw,Costco Pharmacy,33.9205537,-84.7638084,pharmacy|health|store|point_of_interest|establishment,"1715 Charles Hardy Parkway, Dallas",OPERATIONAL
pharmacy,pharmacy,ChIJvZ-WVXow9YgRZ2VErXr5W1U,Wellstar Paulding Pharmacy,33.9009938,-84.7805283,pharmacy|health|store|point_of_interest|establishment,"144 Bill Carruth Parkway # 200, Hiram",OPERATIONAL
pharmacy,pharmacy,ChIJD_c4B0c69YgRGvPt_ulrdCU,A-Plus Priority Plumbing,33.9275095,-84.7464508,plumber|pharmacy|health|store|point_of_interest|establishment,"2713 Marietta Highway, Dallas",OPERATIONAL
pharmacy,pharmacy,ChIJK8kwGZE69YgRMlmBdqSVxic,Blossom Pharmacy,33.8818074,-84.7229354,pharmacy|health|store|point_of_interest|establishment,"5780 C.H. James Parkway #230, Powder Springs",OPERATIONAL
school,primary_school,ChIJJVjixb869YgRj7WvlDdJkjM,Brighton Private School,33.8836489,-84.7547549,primary_school|school|point_of_interest|establishment,"490 Seaboard Avenue, Hiram",OPERATIONAL
school,primary_school,ChIJXXfbhDw79YgRobuOtJ2_lqo,Grace Christian Academy,33.8785194,-84.7169326,primary_school|secondary_school|school|point_of_interest|establishment,"5790 Powder Springs Dallas Road, Powder Springs",OPERATIONAL
school,primary_school,ChIJE6X-org69YgRS3c5OibgtYg,Hiram Elementary School,33.8787653,-84.7529785,primary_school|secondary_school|school|point_of_interest|establishment,"200 Seaboard Avenue #3219, Hiram",OPERATIONAL
school,primary_school,ChIJH8t_UoY69YgRm8-dn-HxGnc,McGarity Elementary School,33.9051524,-84.765124,primary_school|school|point_of_interest|establishment,"262 Rakestraw Mill Road #1812, Hiram",OPERATIONAL
school,primary_school,ChIJ74uDAX0x9YgRjWAJOBRQl1k,"Exceptional Children Learning Center, LLC",33.8929929,-84.7645636,primary_school|school|point_of_interest|establishment,"127 Enterprise Path #403, Hiram",OPERATIONAL
school,primary_school,ChIJ-ZhqjJsj9YgRyiwa30xSPYM,Its Time4Homeschool,33.8996952,-84.7709263,primary_school|school|point_of_interest|establishment,"76 Highland Pavilion Court #153, Hiram",OPERATIONAL
school,primary_school,ChIJw-g0BE4l9YgRCSDizW5c2XM,Sam D. Panter Elementary School,33.8580535,-84.7619154,primary_school|school|point_of_interest|establishment,"190 Panter School Road #4801, Hiram",OPERATIONAL
school,primary_school,ChIJ0fenaAg69YgRzlgVEGulk60,C. A. Roberts Elementary School,33.9411005,-84.7707589,primary_school|school|point_of_interest|establishment,"1833 Mount Tabor Church Road #1178, Dallas",OPERATIONAL
school,secondary_school,ChIJBQ5k96Y69YgRwHZT8uF956w,Hiram High School,33.8768637,-84.7708716,secondary_school|school|point_of_interest|establishment,"702 Virgie Ballentine Drive, Hiram",OPERATIONAL
school,secondary_school,ChIJ63NqsyQ69YgRRKOO9cIMfcg,East Paulding High School,33.9392714,-84.7467525,secondary_school|school|point_of_interest|establishment,"3320 East Paulding Drive, Dallas",OPERATIONAL
school,secondary_school,ChIJAQAEh5Iw9YgRyvsZB5M1vPI,ifocusconsultingfirm,33.9213682,-84.7917785,secondary_school|school|point_of_interest|establishment,"52 Donegal Way, Dallas",OPERATIONAL
town_square,city_hall,ChIJdSUqjro69YgRyEo8f_4aMxU,Hiram City Hall,33.8757647,-84.7609532,city_hall|point_of_interest|local_government_office|establishment,"217 Main Street, Hiram",OPERATIONAL
public_park,park,ChIJSV9VHL869YgRNDk_5DTgXLM,Hiram Trail Head Parking,33.8822804,-84.754892,park|point_of_interest|establishment,"Seaboard Avenue, Hiram",OPERATIONAL
public_park,park,ChIJhU4jWrs69YgRJ4W7ERjYuBc,Ben Hill Strickland Sr Memorial Park,33.880286,-84.7621399,park|tourist_attraction|point_of_interest|establishment,"372 Oak Street, Hiram",OPERATIONAL
public_park,park,ChIJoWstl_Q79YgRrc7WIgZ3H60,Hiram Dog Park,33.88345249999999,-84.755519,park|point_of_interest|establishment,"531 Seaboard Avenue, Hiram",OPERATIONAL
public_park,park,ChIJATaAGr869YgREzwmwgp3wp8,Hiram Trailhead,33.8823456,-84.7546224,park|point_of_interest|establishment,"Parking lot, Silver Comet Trail, Hiram",OPERATIONAL
public_park,park,ChIJVSLnU8U79YgR2d4XDChMr38,Grays Mill Park,33.8794079,-84.7583659,park|point_of_interest|establishment,"186 Oak Street, Hiram",OPERATIONAL
public_park,park,ChIJKXuUsdE79YgRc3k6S3ybPmM,Panther's practice field,33.9225058,-84.7723468,park|point_of_interest|establishment,"19 Biltmore Lane, Dallas",OPERATIONAL
library,library,ChIJLY7Bga069YgRGOWWujV9tKY,Maude P Ragsdale Pub Library,33.8668889,-84.7629778,library|point_of_interest|establishment,"1815 Hiram Douglasville Highway, Hiram",OPERATIONAL
fire_police_station,fire_station,ChIJx18kdyA79YgRg8vup8XJ2bE,Paulding County Fire Station 2,33.8844529,-84.7555177,fire_station|point_of_interest|establishment,"535 Seaboard Avenue, Hiram",OPERATIONAL
fire_police_station,police,ChIJdSUqjro69YgRfY_mTtiN6hU,Hiram Police Department,33.8757647,-84.7609532,police|point_of_interest|establishment,"217 Main Street, Hiram",OPERATIONAL
fire_police_station,police,ChIJY3yHBA8w9YgRIB0qVvdYvEc,Georgia State Patrol Paulding Post,33.8783007,-84.7806791,police|point_of_interest|establishment,"1723 Bill Carruth Parkway, Hiram",OPERATIONAL
bank,bank,ChIJe5bmSes69YgRXI5l0w4xCTM,Wells Fargo Bank,33.8899944,-84.7520756,bank|atm|finance|point_of_interest|establishment,"4580 Jimmy Lee Smith Parkway, Hiram",OPERATIONAL
bank,bank,ChIJcUf8ApE69YgR0Ei4n-OZ_ig,PNC Bank,33.89394100000001,-84.760243,bank|atm|finance|point_of_interest|establishment,"1430 Pace Road, Hiram",OPERATIONAL
bank,bank,ChIJ4eEeI4I69YgRzYBjePXONNI,The Piedmont Bank,33.9028366,-84.7719035,bank|atm|finance|point_of_interest|establishment,"56 Hiram Drive, Hiram",OPERATIONAL
bank,bank,ChIJFTnFhOc69YgR0mVlIJsKrBE,Synovus Bank,33.8860068,-84.7398264,bank|atm|finance|point_of_interest|establishment,"75 Metromont Road, Hiram",OPERATIONAL
bank,bank,ChIJFQAAALA69YgRg-N1qHXEHPM,Bank of America (with Drive-thru ATM),33.8885021,-84.7475584,bank|finance|point_of_interest|establishment,"4900 Jimmy Lee Smith Parkway, Hiram",OPERATIONAL
bank,bank,ChIJvR3Cbeg69YgR1HkE7gju628,Chase Bank,33.88703999999999,-84.742902,bank|atm|finance|point_of_interest|establishment,"5218 Jimmy Lee Smith Parkway Ste 111, Hiram",OPERATIONAL
bank,bank,ChIJB0xu6ec69YgRk_rqdyL21mI,Truist,33.8864999,-84.7411097,bank|atm|insurance_agency|finance|point_of_interest|establishment,"42 Metromont Road, Hiram",OPERATIONAL
bank,bank,ChIJe-iim5Q69YgRmy1xa_sd-jk,Regions Bank,33.892676,-84.7567784,bank|atm|finance|point_of_interest|establishment,"4271 Jimmy Lee Smith Parkway, Hiram",OPERATIONAL
bank,bank,ChIJGais0ns69YgRpWOhgiRtHw4,Bank OZK,33.917472,-84.767603,bank|finance|point_of_interest|establishment,"68 First National Drive, Dallas",OPERATIONAL
bank,bank,ChIJkU966Os69YgRpi1-LjzQEco,NAVY FEDERAL,33.8899465,-84.7479063,bank|finance|point_of_interest|establishment,United States,OPERATIONAL
bank,bank,ChIJXXcetp479YgR67sR5UaY5rY,United Bankshares,33.90282179999999,-84.7719192,bank|finance|point_of_interest|establishment,"56 Hiram Drive, Hiram",OPERATIONAL
place_of_worship,place_of_worship,ChIJbRwMbFA69YgRhUB0W1cYskg,Mount Vernon Church,33.9176066,-84.740816,church|place_of_worship|point_of_interest|establishment,Dallas,OPERATIONAL
place_of_worship,place_of_worship,ChIJdVK6JdUk9YgRMLII1OKCo0M,Harper Lake Church,33.86216050000001,-84.7293344,church|place_of_worship|point_of_interest|establishment,"1641 Cleburne Parkway, Hiram",OPERATIONAL
post_office,post_office,ChIJhfZjY7o69YgRyt6jr41Z2f4,United States Postal Service,33.8761678,-84.7599989,post_office|finance|point_of_interest|establishment,"225 Main Street, Hiram",OPERATIONAL
