amenity_key,google_type,place_id,name,lat,lon,types,vicinity,business_status
commercial_livestock,farm,ChIJH8Ock4Pb7IgR9byK-oBqO4M,Sanders Concrete Masonry,30.6547969,-84.6964646,general_contractor|point_of_interest|establishment,"2360 Quincy Dr, Mount Pleasant",OPERATIONAL
commercial_livestock,farm,ChIJdaHBccDc7IgRveKB65dLYLs,Saint Pauls Church,30.6241495,-84.6715871,church|place_of_worship|point_of_interest|establishment,"280 Lanier Drive, Gretna",OPERATIONAL
commercial_livestock,farm,ChIJCVSrGX3d7IgROXLeJiI64Is,Tabernacle Church of Christ Cemetery,30.6473241,-84.67741930000001,cemetery|point_of_interest|establishment,"Blue Star Highway, Gretna",OPERATIONAL
auto_repair_station,car_repair,ChIJo-P2qxLo7IgRoWJlb-uJjfk,Take 5 Oil Change,30.5878541,-84.5854884,car_repair|point_of_interest|establishment,"719 West Jefferson Street, Quincy",OPERATIONAL
auto_repair_station,car_repair,ChIJR44jqXLo7IgRBlVlvIR5VB8,Mitchem's Pawn and Gold,30.5882871,-84.58350399999999,electronics_store|finance|car_repair|store|point_of_interest|establishment,"518 West Jefferson Street, Quincy",OPERATIONAL
auto_repair_station,car_repair,ChIJMZcxzxHo7IgRMr1_gNTfyhQ,Scott Brothers Automotive,30.5873563,-84.59242019999999,car_repair|point_of_interest|establishment,"15 South Main Street, Quincy",OPERATIONAL
auto_repair_station,car_repair,ChIJr8Qc7qPd7IgRAbcIibtbGhQ,Quincy Auto Parts,30.58751710000001,-84.5908686,car_repair|store|point_of_interest|establishment,"1141 West Jefferson Street, Quincy",OPERATIONAL
auto_repair_station,car_repair,ChIJ25NtT1Hk7IgRq4kedXbqZag,Stripes Unlimited,30.64801,-84.48609499999999,car_repair|point_of_interest|establishment,"4870 Point Milligan Road, Quincy",OPERATIONAL
auto_repair_station,car_repair,ChIJy7Nw0x_o7IgRPZVwYafvP_c,Hinson Fuel Card,30.57849539999999,-84.60622269999999,gas_station|car_repair|point_of_interest|establishment,"626 South Virginia Street, Quincy",OPERATIONAL
auto_repair_station,car_repair,ChIJ70W3K6PC7IgRFuFgjXv3834,Jones and Sons Repair,30.5822177,-84.61402199999999,car_repair|store|point_of_interest|establishment,"6692 Ben Bostick Road, Quincy",OPERATIONAL
auto_repair_station,car_repair,ChIJwzsQ5hvo7IgRlPD8mcQ_jow,N & E Machine & Parts Inc,30.583666,-84.599783,car_repair|point_of_interest|establishment,"1800 Florida Avenue, Quincy",OPERATIONAL
auto_repair_station,car_repair,ChIJQY8IrXzo7IgRc0Bxgi5MHNE,Don Sirmons Alignment & Brake,30.5876711,-84.5688168,car_repair|point_of_interest|establishment,"396 East Jefferson Street, Quincy",OPERATIONAL
auto_repair_station,car_repair,ChIJ1S2ubIfb7IgRLAkgR_Ee8OI,B & L Auto,30.5983443,-84.5042567,car_repair|point_of_interest|establishment,"337 Friday Road, Quincy",OPERATIONAL
auto_repair_station,car_repair,ChIJ7dSefRLo7IgRTLce7-JnC44,AutoZone Auto Parts,30.5884135,-84.5882383,car_repair|store|point_of_interest|establishment,"936 West Jefferson Street, Quincy",OPERATIONAL
auto_repair_station,car_repair,ChIJE3j1TBro7IgRMC3y4kMnEAo,Sheffield's Body Shop,30.58429490000001,-84.59864739999999,car_repair|point_of_interest|establishment,"1715 Main Line Drive, Quincy",OPERATIONAL
auto_repair_station,car_repair,ChIJjctrfxvo7IgRGGQ_4TKyJM8,Advance Auto Parts,30.5859614,-84.60049599999999,car_repair|store|point_of_interest|establishment,"1810 West Jefferson Street, Quincy",OPERATIONAL
auto_repair_station,car_repair,ChIJI4aAr13p7IgR3nEVxDGbua4,Blue Star Brake and Alignment,30.5876141,-84.5686985,car_repair|point_of_interest|establishment,"Historic District, 396 East Jefferson Street, Quincy",OPERATIONAL
auto_repair_station,car_repair,ChIJDcTyi43n7IgRSxf4547UHWQ,Blocker Racing,30.6428295,-84.6023822,car_repair|point_of_interest|establishment,"Historic District, 128 Brangus Lane, Quincy",OPERATIONAL
auto_repair_station,car_repair,ChIJPVh1HNfp7IgRHUOJPCmOuQc,Takekoffcycles,30.5875918,-84.5754019,car_repair|point_of_interest|establishment,"15 South Madison Street, Quincy",OPERATIONAL
auto_repair_station,car_repair,ChIJKw_NRLPp7IgRjaVw2FStFvc,Michael johnso,30.5830189,-84.5605745,car_repair|point_of_interest|establishment,"125 Bradley Street, Quincy",OPERATIONAL
auto_repair_station,car_repair,ChIJybKNYTLn7IgRsDDoVzYT1Uw,G&A Towing and Roadside Assistance,30.6447493,-84.6056972,locksmith|car_repair|point_of_interest|establishment,"417 Goldwire Road, Quincy",OPERATIONAL
auto_repair_station,car_repair,ChIJwXpuem3o7IgRWi_VT4GfEzM,Weeks Automotive,30.58752059999999,-84.58305779999999,car_repair|point_of_interest|establishment,"18 South Ward Street, Quincy",OPERATIONAL
auto_repair_station,car_repair,ChIJ3bstWA3o7IgRFpUnGo7lsN4,Quincy Alignment & Brake,30.58839,-84.58574290000001,car_repair|point_of_interest|establishment,"804 West Jefferson Street, Quincy",OPERATIONAL
auto_repair_station,car_repair,ChIJD8kBYQ3o7IgRIshOd0CWL4k,W & L Tire & Wheel,30.5885421,-84.5865493,car_repair|point_of_interest|store|establishment,"820 West Jefferson Street, Quincy",OPERATIONAL
auto_repair_station,car_repair,ChIJFQ8emxLo7IgROPDpFqLt9y4,Quincy Tire & Recapping Co,30.587916,-84.5870296,car_repair|point_of_interest|store|establishment,"905 West Jefferson Street, Quincy",OPERATIONAL
auto_repair_station,car_repair,ChIJGRDLh8Xx7IgRRqt_HqgDusI,Victors Garage,30.5885971,-84.59342769999999,car_repair|point_of_interest|establishment,"Historic District, 1315 West Washington Street, Quincy",OPERATIONAL
auto_repair_station,car_repair,ChIJ8Q5Hohvo7IgR9mTosF9G_Qc,O'Reilly Auto Parts,30.58509429999999,-84.5994594,electronics_store|car_repair|point_of_interest|store|establishment,"1741 West Jefferson Street, Quincy",OPERATIONAL
auto_repair_station,car_repair,ChIJL_nJdS_p7IgRpxCx1vLlRIk,spencer paint and body,30.565263,-84.5647157,car_repair|point_of_interest|establishment,"131 Joe Knight Street, Quincy",OPERATIONAL
auto_repair_station,car_repair,ChIJ8QsHDAfp7IgRWGXYcT-P1BQ,"Goldwire's 24-Hour Truck, Trailer, and Tire Repair",30.5799133,-84.6017574,car_repair|point_of_interest|store|establishment,"1837 Lucky Street, Quincy",OPERATIONAL
auto_repair_station,car_repair,ChIJLWq7wmXD7IgRAJvkpVnAq8k,C&J Roadside Repair LLC,30.5822236,-84.6140405,car_repair|point_of_interest|establishment,"Historic District, 6692 Ben Bostick Road, Quincy",OPERATIONAL
auto_repair_station,car_repair,ChIJeSSDIfXp7IgRqGzG0Xy16QI,Gorilla tire,30.55490589999999,-84.5268088,car_repair|point_of_interest|establishment,"25010 Blue Star Highway, Quincy",OPERATIONAL
commercial_livestock,farm,ChIJz__G4kPo7IgRQypTCmEiBpg,Quincy,30.5880468,-84.59105799999999,locality|political,Quincy,
commercial_livestock,farm,ChIJKT-Wn6fn7IgRhK2MGPXSLl0,Philadelphia Church,30.64383419999999,-84.577182,church|place_of_worship|point_of_interest|establishment,"Historic District, 1521 Old Philadelphia Church Road, Quincy",OPERATIONAL
commercial_livestock,farm,ChIJ642OGnjo7IgRxQ3AbVXY-xM,Clariant Corporation,30.60108049999999,-84.57372649999999,point_of_interest|establishment,"1101 North Madison Street, Quincy",OPERATIONAL
commercial_livestock,farm,ChIJ_e98CxLo7IgRUXVefZ3nTwg,Subway,30.58782699999999,-84.5891307,meal_takeaway|restaurant|food|point_of_interest|establishment,"1013 West Jefferson Street, Quincy",OPERATIONAL
commercial_livestock,farm,ChIJm_V2oaXn7IgRrmeggFNl2Ks,Second Elizabeth Mb Church,30.6365593,-84.57620589999999,church|place_of_worship|point_of_interest|establishment,"2718 Attapulgus Highway, Quincy",OPERATIONAL
commercial_livestock,farm,ChIJB5usXW3o7IgRywDMP_B2kZ8,Economic Services,30.587568,-84.58394700000001,point_of_interest|establishment,"6 South Key Street, Quincy",OPERATIONAL
commercial_livestock,farm,ChIJs-Nswe7o7IgR8y10tafErfc,North Florida Medical - Jessie Furlow (Quincy),30.5707992,-84.55168239999999,dentist|point_of_interest|doctor|health|establishment,"1249 Strong Road, Quincy",OPERATIONAL
commercial_livestock,farm,ChIJaf1d12vo7IgRNg42s8Z4D3Q,Carter Paramore Academy,30.5806213,-84.5802305,secondary_school|school|point_of_interest|establishment,"631 South Stewart Street, Quincy",OPERATIONAL
commercial_livestock,farm,ChIJjUdMbm3o7IgRifm1MSevYQg,Gadsen County Traffic Department,30.5871392,-84.5832453,local_government_office|point_of_interest|establishment,Quincy,OPERATIONAL
commercial_livestock,farm,ChIJczclfKTC7IgRpxtMHINkW94,Piggly Wiggly,30.5840796,-84.6143694,store|supermarket|grocery_or_supermarket|food|point_of_interest|establishment,"18680 Blue Star Highway, Quincy",OPERATIONAL
commercial_livestock,farm,ChIJeVqkiQXo7IgR_BLX5SmzXgo,Gadsden County Public Health,30.5919561,-84.5938583,local_government_office|point_of_interest|health|establishment,"1400 West King Street, Quincy",OPERATIONAL
commercial_livestock,farm,ChIJ7U1kDzzo7IgRxJ8AoYF27b4,Active Minerals Int LLC,30.5715675,-84.59172819999999,point_of_interest|establishment,"1130 Dade Street, Quincy",OPERATIONAL
commercial_livestock,farm,ChIJxaB9wxHo7IgRpE08X-KzuaM,Walgreens,30.5874749,-84.5919646,drugstore|convenience_store|clothing_store|food|point_of_interest|health|store|establishment,"1217 West Jefferson Street, Quincy",OPERATIONAL
commercial_livestock,farm,ChIJScP6lnrl7IgRxtdYDnx_qxI,Tallavana Christian School,30.60755959999999,-84.4710326,school|point_of_interest|establishment,"5840 Havana Highway, Havana",OPERATIONAL
commercial_livestock,farm,ChIJ-TT6AxLo7IgRAzWY_0YiT4k,Hungry Howie's Pizza & Subs,30.587489,-84.5900163,meal_delivery|meal_takeaway|restaurant|food|point_of_interest|establishment,"1117 West Jefferson Street, Quincy",OPERATIONAL
commercial_livestock,farm,ChIJqVO3K6PC7IgRFhaGQfk-Ot0,Aaron's Rent To Own,30.5838281,-84.61438270000001,furniture_store|electronics_store|home_goods_store|point_of_interest|store|establishment,"6795 Ben Bostick Road, Quincy",OPERATIONAL
commercial_livestock,farm,ChIJKZa0SXDo7IgRR-UGJPd1t1Y,Capital City Bank,30.5894498,-84.57670859999999,bank|atm|finance|point_of_interest|establishment,"4 East Washington Street, Quincy",OPERATIONAL
commercial_livestock,farm,ChIJqYZQjg_o7IgRF96_M8w1dl0,Gadsden Tomato,30.5903221,-84.5946258,food|point_of_interest|establishment,"218 North Graves Street, Quincy",OPERATIONAL
commercial_livestock,farm,ChIJr49Z0mTo7IgRpX7FuJcKGys,Gadsden County Emergency Management,30.5872505,-84.57125409999999,local_government_office|point_of_interest|establishment,"339 East Jefferson Street, Quincy",CLOSED_TEMPORARILY
commercial_livestock,farm,ChIJfz_ojHro7IgR3Sc4kwnRS0U,Quincy Historic District,30.5900248,-84.57340169999999,neighborhood|political,Quincy,
commercial_livestock,farm,ChIJs-Nswe7o7IgRuZkMKq8z65M,Commedore Emile MD,30.5676489,-84.54999,doctor|health|point_of_interest|establishment,"278 Lasalle Leffall Drive, Quincy",OPERATIONAL
commercial_livestock,farm,ChIJs-Nswe7o7IgR-Fa1sfxMo3s,Mohamed Mohamed Y MD,30.5676489,-84.54999,doctor|health|point_of_interest|establishment,"278 Lasalle Leffall Drive, Quincy",OPERATIONAL
commercial_livestock,farm,ChIJIf6SqBro7IgRwA4JC2IZOoI,Lawrence Realty,30.5879473,-84.59566009999999,real_estate_agency|point_of_interest|establishment,"37 North Cleveland Street, Quincy",OPERATIONAL
commercial_livestock,farm,ChIJJS7aqHro7IgRRkfaokBZUsI,Quincy Garden Center,30.5884556,-84.5743373,food|point_of_interest|establishment,"204 East Jefferson Street, Quincy",OPERATIONAL
commercial_livestock,farm,ChIJUZpq9W3o7IgRsnbRzjjZC9Y,Dollar General,30.5875548,-84.58103640000002,convenience_store|drugstore|grocery_or_supermarket|health|store|food|point_of_interest|establishment,"315 West Jefferson Street, Quincy",OPERATIONAL
commercial_livestock,farm,ChIJHxpHJHDo7IgRiOC5WwPMcqs,Nicholas Thomas Clerk's Office,30.58790840000001,-84.57654769999999,insurance_agency|point_of_interest|establishment,"10 East Jefferson Street, Quincy",OPERATIONAL
commercial_livestock,farm,ChIJv3KDdnDo7IgRUm-DGIEHb9E,The Quincy Music Theater,30.58949939999999,-84.57473089999999,point_of_interest|establishment,"118 East Washington Street, Quincy",OPERATIONAL
commercial_livestock,farm,ChIJM9mvJ3Do7IgRIXw3COWusE8,Gadsden County Veteran Services,30.58791099999999,-84.57662400000001,local_government_office|point_of_interest|establishment,"5 Jefferson Street # B, Quincy",OPERATIONAL
commercial_livestock,farm,ChIJ5ReksHzo7IgRU5x54hZ5v3I,Gadsden County Facilities Management,30.5874109,-84.5683456,health|point_of_interest|establishment,"412 East Jefferson Street, Quincy",OPERATIONAL
commercial_livestock,farm,ChIJ1S2ubIfb7IgR-1NLojzPGyQ,School of Human Flight,30.59761,-84.55438199999999,point_of_interest|establishment,"1310 Airport Drive, Quincy",OPERATIONAL
commercial_livestock,farm,ChIJW-V1k3Ho7IgRWgKAXTCC4oY,Big Bend Hospice Inc,30.59059749999999,-84.5772638,health|point_of_interest|establishment,"208 North Adams Street, Quincy",OPERATIONAL
commercial_livestock,farm,ChIJcQBjs3Ho7IgRGOa0QtfZwyU,Regional Therapy Services Inc,30.5896224,-84.5771713,health|point_of_interest|establishment,"108 North Adams Street, Quincy",OPERATIONAL
commercial_livestock,farm,ChIJh1T3kHHo7IgRJ0sXIuSAxEA,Legal Services of North Florida,30.5900328,-84.5790538,point_of_interest|establishment,"121 North Jackson Street, Quincy",OPERATIONAL
commercial_livestock,farm,ChIJ21GQ9XDo7IgR7erN9FGBmWM,Centenary United Methodist Church,30.59000419999999,-84.5760665,church|place_of_worship|point_of_interest|establishment,"206 North Madison Street, Quincy",OPERATIONAL
commercial_livestock,farm,ChIJ13hH7HDo7IgRgONx08hOT3Q,First Presbyterian Church,30.5913795,-84.5760995,church|place_of_worship|point_of_interest|establishment,"306 North Madison Street, Quincy",OPERATIONAL
commercial_livestock,farm,ChIJp9LZtnHo7IgRE21hNYwKL0c,Tallahassee Memorial Gadsden Outpatient Rehabilitation Center,30.5893902,-84.5776935,health|point_of_interest|establishment,"16 West Washington Street, Quincy",OPERATIONAL
commercial_livestock,farm,ChIJx-TlIv8gk4gRcXRE8JgdZ5Q,Tracy Roberts Handyman Service LLC,30.5965259,-84.5847313,painter|general_contractor|point_of_interest|establishment,"705 Forest Drive, Quincy",OPERATIONAL
commercial_livestock,farm,ChIJBVCGAXDo7IgRMzL18zkVzjc,Police Department,30.5879012,-84.5748346,police|point_of_interest|establishment,"121 East Jefferson Street, Quincy",OPERATIONAL
commercial_livestock,farm,ChIJqwVJuHHo7IgR6V_KL_IqCcQ,Stewart TV & Appliances Inc,30.5893967,-84.57786829999999,electronics_store|furniture_store|home_goods_store|store|point_of_interest|establishment,"24 West Washington Street, Quincy",OPERATIONAL
commercial_livestock,farm,ChIJGWAXGWPo7IgR3x6URAtuN9E,Maryland Fried Chicken,30.585788,-84.567245,restaurant|food|point_of_interest|establishment,"605 East Jefferson Street, Quincy",OPERATIONAL
commercial_livestock,farm,ChIJjeWjG27o7IgRdUL0nX6YIuw,Charles McClellan Funeral Home,30.5874959,-84.5790234,funeral_home|point_of_interest|establishment,"15 South Jackson Street, Quincy",OPERATIONAL
commercial_livestock,farm,ChIJjfnbIHDo7IgRlF920se4t6w,Environmental Health Department,30.58791399999999,-84.576201,local_government_office|health|point_of_interest|establishment,"17 East Jefferson Street, Quincy",OPERATIONAL
commercial_livestock,farm,ChIJR0myIXPo7IgRPlLa262o6dg,Paec Migrant Education Program,30.5917829,-84.5823357,school|point_of_interest|establishment,"500 West King Street, Quincy",OPERATIONAL
commercial_livestock,farm,ChIJjUdMbm3o7IgR__umAJ2OW7M,City of Quincy Utilities,30.58843809999999,-84.5817445,local_government_office|point_of_interest|establishment,"404 West Jefferson Street, Quincy",OPERATIONAL
commercial_livestock,farm,ChIJo-P2qxLo7IgRoWJlb-uJjfk,Take 5 Oil Change,30.5878541,-84.5854884,car_repair|point_of_interest|establishment,"719 West Jefferson Street, Quincy",OPERATIONAL
commercial_livestock,farm,ChIJR44jqXLo7IgRBlVlvIR5VB8,Mitchem's Pawn and Gold,30.5882871,-84.58350399999999,electronics_store|finance|store|car_repair|point_of_interest|establishment,"518 West Jefferson Street, Quincy",OPERATIONAL
commercial_livestock,farm,ChIJG3VwKHDo7IgRDwVrM5cFsqM,Gadsden County Probation,30.58795759999999,-84.576584,point_of_interest|establishment,"5 East Jefferson Street a, Quincy",OPERATIONAL
commercial_livestock,farm,ChIJR0myIXPo7IgRIkP3l3H5HqU,Gadsden County Headstart,30.5916576,-84.583229,school|point_of_interest|establishment,"500 West King Street, Quincy",OPERATIONAL
commercial_livestock,farm,ChIJ4SYe6m3o7IgR1Bb4mKP950M,Juvenile Justice Program,30.5867015,-84.5805725,point_of_interest|establishment,"305 West Crawford Street, Quincy",OPERATIONAL
commercial_livestock,farm,ChIJC-w4JHDo7IgRmM_mjqZj4Yo,State Attorney,30.587909,-84.57678299999999,lawyer|point_of_interest|establishment,"1 Jefferson Street # A, Quincy",OPERATIONAL
commercial_livestock,farm,ChIJGWAZAhLo7IgRxRsuuJptATU,Quality Discount Meats,30.5875701,-84.5902099,store|food|point_of_interest|establishment,"1125 West Jefferson Street, Quincy",OPERATIONAL
commercial_livestock,farm,ChIJ4SYe6m3o7IgRas-2WBsAy-4,Big Bend Transit,30.5865931,-84.58077039999999,local_government_office|point_of_interest|establishment,"305 West Crawford Street # B, Quincy",OPERATIONAL
commercial_livestock,farm,ChIJf2LuN2Po7IgRjWFslIp76kY,Clark Tractor Co,30.5867898,-84.567218,food|point_of_interest|establishment,"526 East Jefferson Street, Quincy",OPERATIONAL
commercial_livestock,farm,ChIJ63fFRnDo7IgRu3P938-7SbY,Proforma Multimedia Solutions,30.589422,-84.5763021,store|point_of_interest|establishment,"Historic District, 14 East Washington Street, Quincy",OPERATIONAL
commercial_livestock,farm,ChIJM9mvJ3Do7IgRZclbyw1uSMo,Gadsden County Board of County Commissioners,30.58791199999999,-84.576465,local_government_office|point_of_interest|establishment,"9 East Jefferson Street # B, Quincy",OPERATIONAL
commercial_livestock,farm,ChIJO2jg0vzl7IgROrxEZa-Zn1M,St Matthew Primitive Baptist Church,30.6078567,-84.5186706,church|place_of_worship|point_of_interest|establishment,"1455 Post Plant Road, Quincy",OPERATIONAL
commercial_livestock,farm,ChIJjUdMbm3o7IgRam6oPxhbzbU,Gadsden County Criminal Records,30.5873069,-84.571405,local_government_office|police|point_of_interest|establishment,"339 East Jefferson Street, Quincy",OPERATIONAL
commercial_livestock,farm,ChIJLXqsQHDo7IgRo0d1l1CMVL0,Thomas P Skipper Surveyor,30.58931749999999,-84.57626669999999,point_of_interest|establishment,"16 East Washington Street, Quincy",OPERATIONAL
commercial_livestock,farm,ChIJPUKuZmXo7IgRQgX5YXxNDxs,Arnett Chapel AME,30.5860799,-84.5743524,church|place_of_worship|point_of_interest|establishment,"209 South Duval Street, Quincy",OPERATIONAL
commercial_livestock,farm,ChIJHTMebnDo7IgReCdpq7pnzLU,"Dvercity, Inc.",30.5895961,-84.5753105,book_store|clothing_store|home_goods_store|health|store|point_of_interest|establishment,"104 East Washington Street #1, Quincy",OPERATIONAL
excessive_noise,airport,ChIJb7fkBYLo7IgRwUEs3j-Xvj4,Quincy Municipal Airport-2J9,30.5976045,-84.5560833,airport|point_of_interest|establishment,"1300 Airport Drive, Quincy",OPERATIONAL
auto_repair_station,car_repair,ChIJh_oCJ8b67IgRj6p0WoYOYsE,NAPA Auto Parts - Williams Auto Supply,30.619562,-84.427708,car_repair|store|point_of_interest|establishment,"8658 Havana Highway, Havana",OPERATIONAL
auto_repair_station,car_repair,ChIJL-hceDhZ7IgRX84Z9-SMhuo,Lesch Designs: Auto Tops and Interiors,30.60618280000001,-84.42338029999999,car_repair|point_of_interest|establishment,"4333 Florida Georgia Highway, Havana",OPERATIONAL
auto_repair_station,car_repair,ChIJ25NtT1Hk7IgRq4kedXbqZag,Stripes Unlimited,30.64801,-84.48609499999999,car_repair|point_of_interest|establishment,"4870 Point Milligan Road, Quincy",OPERATIONAL
auto_repair_station,car_repair,ChIJJ1Q1R1j67IgRE-20qsqEXa8,Havana Auto & Transmission Rpr,30.6282496,-84.37936499999999,car_repair|point_of_interest|establishment,"2441 Kemp Road, Havana",OPERATIONAL
auto_repair_station,car_repair,ChIJzc_WfMD67IgRuTpmEZzqrHs,Doc's Service Station,30.6214,-84.40930000000002,gas_station|car_repair|point_of_interest|establishment,Havana,CLOSED_TEMPORARILY
auto_repair_station,car_repair,ChIJE1Xm0ef67IgRwisB8PLx9sI,AutoZone Auto Parts,30.6235618,-84.4147919,car_repair|store|point_of_interest|establishment,"101 South Main Street, Havana",OPERATIONAL
auto_repair_station,car_repair,ChIJTZ0Ed8377IgRQtDjvKc9tO4,Headz Up Auto Detailing,30.6170901,-84.40973640000001,car_repair|point_of_interest|establishment,"417 S.E 4th Street Southeast, Havana",OPERATIONAL
auto_repair_station,car_repair,ChIJnRrypzj77IgR_nDuVVQoWTA,A1 Tires & Auto Repair,30.636949,-84.41711269999999,car_repair|point_of_interest|establishment,"6720 Florida Georgia Highway, Havana",OPERATIONAL
auto_repair_station,car_repair,ChIJRfXBe_Pw7IgR85KrDGAIdhk,Donalson Diesel,30.62256399999999,-84.42066349999999,car_repair|point_of_interest|establishment,"9115 Havana Highway, Havana",OPERATIONAL
auto_repair_station,car_repair,ChIJqXxoxxj77IgROHiTg_Qixek,Hall's Paint & Body Shop,30.64525609999999,-84.41643979999999,car_repair|point_of_interest|establishment,"7254 Florida Georgia Highway, Havana",OPERATIONAL
auto_repair_station,car_repair,ChIJE2y1D0b77IgRyaMGR4NJbIg,Errick's Tire Center,30.648083,-84.4164048,car_repair|store|point_of_interest|establishment,"30 Boyd Street, Havana",OPERATIONAL
auto_repair_station,car_repair,ChIJ3zYdbsz77IgRxeRdBf8AkyY,Tire Shop,30.6485786,-84.41667009999999,car_repair|store|point_of_interest|establishment,"2-22-3N-2W-0000-00142-0300, Havana",OPERATIONAL
auto_repair_station,car_repair,ChIJ9y_PbTTx7IgRifCbQIplm7A,ZEEK Window Tinting,30.60408889999999,-84.40431900000002,car_repair|point_of_interest|establishment,"54 Smith Creek Road, Havana",OPERATIONAL
auto_repair_station,car_repair,ChIJdZE9sun67IgRQYGZN-Mjoto,Commercial Building,30.6520504,-84.4175334,car_repair|point_of_interest|establishment,"30 Hinson Main Street, Havana",OPERATIONAL
auto_repair_station,car_repair,ChIJvYGiEb377IgRd6gcpIX9dqs,Tallahassee Scrap Metals,30.65702869999999,-84.3848393,general_contractor|car_repair|store|point_of_interest|establishment,"1659 Glades Road, Havana",OPERATIONAL
auto_repair_station,car_repair,ChIJlcmK_e_77IgRA1tiSYj_83k,Havana911,30.6068311,-84.4238726,car_repair|car_dealer|store|point_of_interest|establishment,"4395 Florida Georgia Highway, Havana",OPERATIONAL
auto_repair_station,car_repair,ChIJMY3FBP7x7IgRRnUBb2Ja308,Taylor Made Motorcycles,30.58539839999999,-84.425792,car_repair|point_of_interest|establishment,"600 Scotland Road, Havana",OPERATIONAL
auto_repair_station,car_repair,ChIJJ4oEBW_x7IgRMVZOlLtx5hU,"Fulford’s Welding, Repair & Accessories",30.5713862,-84.35609199999999,car_repair|point_of_interest|establishment,"4708 Dick Mitchell Drive, Tallahassee",OPERATIONAL
commercial_livestock,farm,ChIJW62msun67IgRQv08txKmiKA,Havana,30.62380689999999,-84.41462899999999,locality|political,Havana,
commercial_livestock,farm,ChIJfX_kMeb67IgRDsR5xbHihlc,Havana Public Library,30.6271664,-84.412154,library|point_of_interest|establishment,"203 5th Avenue East, Havana",OPERATIONAL
commercial_livestock,farm,ChIJla8kP-X67IgRapBEVvqUy0c,Healthy Start,30.6286611,-84.4080752,local_government_office|point_of_interest|establishment,"604 5th Avenue East, Havana",OPERATIONAL
commercial_livestock,farm,ChIJAwPgI8b67IgRlLb3IAJLDAg,Clinton Nurseries of Florida,30.6112098,-84.42524709999999,point_of_interest|establishment,"737 Salem Road, Havana",OPERATIONAL
commercial_livestock,farm,ChIJmyPyW-j67IgRvPYmelON5lY,Subway,30.625121,-84.4150007,meal_takeaway|restaurant|food|point_of_interest|establishment,"102 8th Avenue East, Havana",OPERATIONAL
commercial_livestock,farm,ChIJK7oqFuf67IgRF-eoKn2LfN0,Harveys Supermarkets,30.63177,-84.41512999999999,grocery_or_supermarket|store|food|point_of_interest|establishment,"102 1st Avenue East, Havana",OPERATIONAL
commercial_livestock,farm,ChIJ111OCfH77IgR55nfDsiqiuM,Bell Road Human Services,30.6744789,-84.36831880000001,point_of_interest|establishment,"182 Bell Road, Havana",OPERATIONAL
commercial_livestock,farm,ChIJA4kbL3_67IgRyzcKbrB-gDc,Metropolitan Cathedral Truth,30.5938008,-84.3917963,church|place_of_worship|point_of_interest|establishment,"1110 Rich Bay Road, Havana",OPERATIONAL
commercial_livestock,farm,ChIJMaPVten67IgRDKTmFaqkV3o,Capital City Bank,30.6237043,-84.4155966,bank|atm|finance|point_of_interest|establishment,"102 South Main Street, Havana",OPERATIONAL
commercial_livestock,farm,ChIJMcZsjOn67IgRJI8jeOu_nTo,New Life Tabernacle at Havana,30.621977,-84.41481399999999,church|place_of_worship|point_of_interest|establishment,"201 South Main Street, Havana",OPERATIONAL
commercial_livestock,farm,ChIJp0sxmFLl7IgRMTL9HAPwZJ8,Progress Energy,30.604304,-84.439724,point_of_interest|establishment,"310 Paradise Road, Havana",OPERATIONAL
commercial_livestock,farm,ChIJu_tpoMD67IgRYiTUMCCJfdA,Dollar General,30.6155862,-84.4211646,convenience_store|drugstore|grocery_or_supermarket|health|store|food|point_of_interest|establishment,"710 U.S. 27, Havana",OPERATIONAL
commercial_livestock,farm,ChIJ-2Pugin77IgReAiwwcNoYNs,Havana Sod,30.6384775,-84.4355087,point_of_interest|establishment,"2776 Salem Road, Havana",OPERATIONAL
commercial_livestock,farm,ChIJC19luuD67IgR_FU7612loSM,Corry Cabinet Co,30.63283659999999,-84.4158386,point_of_interest|establishment,"811 North Main Street, Havana",OPERATIONAL
commercial_livestock,farm,ChIJsVblk-j67IgRG3ybrxW5chA,American Legion Post 84,30.6257275,-84.41369809999999,point_of_interest|establishment,"7th Avenue East, Havana",OPERATIONAL
commercial_livestock,farm,ChIJoQHhaej67IgRBEMFcAFsyGk,The Herald,30.6254492,-84.4155775,point_of_interest|establishment,"103 7th Avenue West, Havana",OPERATIONAL
commercial_livestock,farm,ChIJ2TvqJef67IgReYjMGu6SaNE,Family Dollar,30.6318495,-84.4147797,store|point_of_interest|establishment,"104 1st Avenue East, Havana",OPERATIONAL
commercial_livestock,farm,ChIJm6HGfBj77IgR1Gck3lmhgcE,Hinson,30.647222,-84.41666699999999,locality|political,Hinson,
commercial_livestock,farm,ChIJK6iaMuj67IgRp1D9gzu-PBA,Havana Package,30.6241263,-84.41648289999999,liquor_store|food|store|point_of_interest|establishment,"302 9th Avenue West, Havana",OPERATIONAL
commercial_livestock,farm,ChIJYb3yLGf67IgRK5Rpmpn3blk,Tall Timbers Services,30.611917,-84.390873,point_of_interest|establishment,"287 Tall Timbers Road, Havana",OPERATIONAL
